,(P)Portentry,(Q)USdelivery,(R)UStime,(W)ITIvalues,(S)CSpresentation,(N)Portexit,(K)CStype,(B)shockintensity,date,subject,file_path,tone_playing_time_in_video,port_entry_time_in_video
2713,833.51,,,0.0,,833.89,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,844.51
2714,833.92,,,0.0,,860.15,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,844.92
2715,860.69,,,0.0,,861.26,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,871.69
2716,861.36,,,0.0,,862.17,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,872.36
2717,862.34,,,0.0,,862.77,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,873.34
2718,863.02,,,0.0,,863.26,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,874.02
2719,863.34,,,0.0,,863.43,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,874.34
2720,863.73,,,0.0,,863.8,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,874.73
2721,863.97,,,0.0,,878.64,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,874.97
2722,879.63,,,0.0,,880.57,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,890.63
2723,882.64,,,0.0,,883.43,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,893.64
2724,887.93,,,0.0,,891.1,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,898.93
2725,892.61,,,0.0,,892.65,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,903.61
2726,893.71,,,0.0,,894.12,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,904.71
2727,894.42,,,0.0,,897.95,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,905.42
2728,899.07,,,0.0,,899.19,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,910.07
2729,899.24,,,0.0,,899.55,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,910.24
2730,899.85,,,0.0,,902.4,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,910.85
2731,902.65,,,0.0,,902.74,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,913.65
2732,902.87,,,0.0,,902.94,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,913.87
2733,904.76,,,0.0,,904.78,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,915.76
2734,906.22,,,0.0,,906.26,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,917.22
2735,908.28,,,0.0,,910.07,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,919.28
2736,910.14,,,0.0,,910.51,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,921.14
2737,913.02,,,0.0,,949.57,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,924.02
2738,949.99,,,0.0,,950.08,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,960.99
2739,950.1,,,0.0,,950.81,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,961.1
2740,951.09,,,0.0,,951.92,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,962.09
2741,951.96,,,0.0,,953.88,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,962.96
2742,954.04,,,0.0,,954.06,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,965.04
2743,954.16,,,0.0,,954.75,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,965.16
2744,954.84,,,0.0,,958.99,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,965.84
2745,959.19,,,0.0,,959.7,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,970.19
2746,959.79,,,0.0,,971.23,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,970.79
2747,973.49,,,0.0,,978.68,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,984.49
2748,981.11,,,0.0,,981.15,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,992.11
2749,981.83,,,0.0,,982.01,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,992.83
2750,982.04,,,0.0,,982.32,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,993.04
2751,982.46,,,0.0,,982.62,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,993.46
2752,982.7,,,0.0,,983.19,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,993.7
2753,983.21,,,0.0,,983.37,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,994.21
2754,983.92,,,0.0,,984.07,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,994.92
2755,984.24,,,0.0,,984.55,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,995.24
2756,984.62,,,0.0,,985.14,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,995.62
2757,985.29,,,0.0,,985.61,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,996.29
2758,986.63,,,0.0,,986.92,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,997.63
2759,986.95,,,0.0,,986.97,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,997.95
2760,987.17,,,0.0,,987.37,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,998.17
2761,987.5,,,0.0,,987.9,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,998.5
2762,988.05,,,0.0,,988.39,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,999.05
2763,988.56,,,0.0,,988.87,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,999.56
2764,988.9,,,0.0,,988.99,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,999.9
2765,989.04,,,0.0,,989.06,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1000.04
2766,989.12,,,0.0,,990.84,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1000.12
2767,990.89,,,0.0,,1014.54,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1001.89
2768,1015.04,,,0.0,,1015.33,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1026.04
2769,1015.7,,,0.0,,1018.33,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1026.7
2770,1018.36,,,0.0,,1018.47,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1029.3600000000001
2771,1035.77,,,0.0,,1041.84,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1046.77
2772,1041.99,,,0.0,,1042.88,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1052.99
2773,1043.15,,,0.0,,1045.08,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1054.15
2774,1045.17,,,0.0,,1045.86,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1056.17
2775,1045.93,,,0.0,,1057.81,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1056.93
2776,1059.12,,,0.0,,1061.97,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1070.12
2777,1066.85,,,0.0,,1066.92,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1077.85
2778,1066.94,,,0.0,,1075.25,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1077.94
2779,1075.27,,,0.0,,1076.42,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1086.27
2780,1078.79,,,0.0,,1080.7,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1089.79
2781,1080.86,,,0.0,,1081.42,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1091.86
2782,1085.17,,,0.0,,1085.19,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1096.17
2783,1085.21,,,0.0,,1085.59,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1096.21
2784,1085.61,,,0.0,,1088.42,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1096.61
2785,1091.12,,,0.0,,1091.51,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1102.12
2786,1092.17,,,0.0,,1093.65,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1103.17
2787,1093.69,,,0.0,,1094.04,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1104.69
2788,1094.15,,,0.0,,1098.16,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1105.15
2789,1098.19,,,0.0,,1098.31,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1109.19
2790,1098.35,,,0.0,,1098.87,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1109.35
2791,1099.37,,,0.0,,1099.39,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1110.37
2792,1099.62,,,0.0,,1099.68,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1110.62
2793,1103.18,,,0.0,,1104.22,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1114.18
2794,1111.91,,,0.0,,1112.0,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1122.91
2795,1112.07,,,0.0,,1112.16,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1123.07
2796,1112.31,,,0.0,,1118.24,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1123.31
2797,1120.79,,,0.0,,1120.86,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1131.79
2798,1120.95,,,0.0,,1120.97,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1131.95
2799,1121.18,,,0.0,,1121.24,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1132.18
2800,1121.28,,,0.0,,1121.5,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1132.28
2801,1121.92,,,0.0,,1122.13,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1132.92
2802,1122.16,,,0.0,,1122.2,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1133.16
2803,1122.56,,,0.0,,1122.68,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1133.56
2804,1122.8,,,0.0,,1123.23,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1133.8
2805,1123.4,,,0.0,,1124.28,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1134.4
2806,1125.34,,,0.0,,1131.33,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1136.34
2807,1132.28,,,0.0,,1132.45,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1143.28
2808,1132.57,,,0.0,,1134.98,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1143.57
2809,1148.49,,,0.0,,1152.65,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1159.49
2810,1152.8,,,0.0,,1160.34,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1163.8
2811,1160.85,,,0.0,,1160.87,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1171.85
2812,1161.07,,,0.0,,1161.55,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1172.07
2813,1162.04,,,0.0,,1162.2,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1173.04
2814,1162.5,,,0.0,,1162.99,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1173.5
2815,1163.06,,,0.0,,1164.24,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1174.06
2816,1164.4,,,0.0,,1165.78,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1175.4
2817,1165.83,,,0.0,,1165.98,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1176.83
2818,1166.0,,,0.0,,1167.92,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1177.0
2819,1168.09,,,0.0,,1168.88,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1179.09
2820,1168.9,,,0.0,,1170.4,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1179.9
2821,1174.41,,,0.0,,1178.9,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1185.41
2822,1179.08,,,0.0,,1179.23,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1190.08
2823,1179.25,,,0.0,,1180.28,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1190.25
2824,1182.52,,,0.0,,1182.56,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1193.52
2825,1182.62,,,0.0,,1182.65,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1193.62
2826,1183.39,,,0.0,,1183.59,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1194.39
2827,1184.04,,,0.0,,1184.48,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1195.04
2828,1184.5,,,0.0,,1184.79,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1195.5
2829,1184.92,,,0.0,,1186.93,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1195.92
2830,1192.63,,,0.0,,1197.3,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1203.63
2831,1197.58,,,0.0,,1198.67,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1208.58
2832,1202.58,,,0.0,,1202.66,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1213.58
2833,1202.69,,,0.0,,1203.59,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1213.69
2834,1206.57,,,0.0,,1207.32,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1217.57
2835,1207.51,,,0.0,,1207.53,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1218.51
2836,1207.55,,,0.0,,1207.95,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1218.55
2837,1207.99,,,0.0,,1209.3,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1218.99
2838,1210.4,,,0.0,,1213.8,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1221.4
2839,1214.38,,,0.0,,1214.99,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1225.38
2840,1216.37,,,0.0,,1218.12,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1227.37
2841,1227.54,,,0.0,,1227.57,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1238.54
2842,1227.69,,,0.0,,1227.73,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1238.69
2843,1228.2,,,0.0,,1232.71,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1239.2
2844,1235.42,,,0.0,,1235.52,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1246.42
2845,1235.54,,,0.0,,1235.88,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1246.54
2846,1235.95,,,0.0,,1236.89,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1246.95
2847,1238.33,,,0.0,,1238.39,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1249.33
2848,1241.13,,,0.0,,1241.36,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1252.13
2849,1241.44,,,0.0,,1265.99,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1252.44
2850,1266.02,,,0.0,,1268.83,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1277.02
2851,1270.35,,,0.0,,1270.7,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1281.35
2852,1273.32,,,0.0,,1273.54,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1284.32
2853,1273.67,,,0.0,,1273.77,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1284.67
2854,1274.0,,,0.0,,1274.06,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1285.0
2855,1274.4,,,0.0,,1274.64,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1285.4
2856,1274.78,,,0.0,,1275.23,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1285.78
2857,1275.65,,,0.0,,1275.85,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1286.65
2858,1275.94,,,0.0,,1276.23,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1286.94
2859,1276.93,,,0.0,,1277.05,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1287.93
2860,1277.22,,,0.0,,1277.59,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1288.22
2861,1277.66,,,0.0,,1281.83,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1288.66
2862,1283.72,,,0.0,,1284.75,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1294.72
2863,1290.95,,,0.0,,1291.16,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1301.95
2864,1291.2,,,0.0,,1295.07,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1302.2
2865,1295.67,,,0.0,,1295.7,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1306.67
2866,1300.14,,,0.0,,1302.62,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1311.14
2867,1304.46,,,0.0,,1304.49,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1315.46
2868,1306.22,,,0.0,,1313.99,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1317.22
2869,1314.44,,,0.0,,1314.46,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1325.44
2870,1314.51,,,0.0,,1314.55,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1325.51
2871,1314.85,,,0.0,,1315.24,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1325.85
2872,1315.37,,,0.0,,1320.04,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1326.37
2873,1321.05,,,0.0,,1332.67,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1332.05
2874,1332.97,,,0.0,,1333.01,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1343.97
2875,1333.03,,,0.0,,1335.99,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1344.03
2876,1336.17,,,0.0,,1337.09,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1347.17
2877,1337.29,,,0.0,,1338.6,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1348.29
2878,1338.97,,,0.0,,1339.94,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1349.97
2879,1340.0,,,0.0,,1340.28,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1351.0
2880,1340.31,,,0.0,,1344.17,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1351.31
2881,1347.31,,,0.0,,1353.14,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1358.31
2882,1354.8,,,0.0,,1354.97,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1365.8
2883,1355.02,,,0.0,,1358.1,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1366.02
2884,1358.48,,,0.0,,1361.07,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1369.48
2885,1362.66,,,0.0,,1364.14,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1373.66
2886,1372.88,,,0.0,,1376.87,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1383.88
2887,1377.68,,,0.0,,1377.89,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1388.68
2888,1378.09,,,0.0,,1378.37,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1389.09
2889,1378.51,,,0.0,,1379.67,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1389.51
2890,1379.74,,,0.0,,1381.7,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1390.74
2891,1382.1,,,0.0,,1383.85,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1393.1
2892,1384.21,,,0.0,,1384.44,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1395.21
2893,1386.36,,,0.0,,1386.4,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1397.36
2894,1386.43,,,0.0,,1390.33,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1397.43
2895,1390.86,,,0.0,,1401.95,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1401.86
2896,1402.02,,,0.0,,1402.29,0.0,0.0,20220519,2.3v1.4,./data/2022-05-19_09h09m_Subject 2.3v1.4.txt,,1413.02
